assessmentId,internalTaxonId,Study_ID,scientificName,Common_name,redlistCategory,Synonyms_or_previous_lump,Rodent_attributed_IUCN,Article,Article_secondary_same_data,Study_type,Study_data_type_useable,Study_rodent,Study_rodent_species_Rattus_genus,Study_location,Latitude,Longitude,Description,Year,Site,Predator_mean,Predator_error,Predator_error_type,Predator_HPD_Credible_Intervals_Lower_95,Predator_HPD_Credible_Intervals_Upper_95,Predator_sample_size,Predator_units,Predator_comment,Prey_mean,Prey_error,Prey_error_type,Prey_sample_size,Prey_units,Abundance_reproduction,Hypothesis_supported_when,Prey_comment,Sample_size_overall,Sample_type,Sampling_quote,Source,Data_notes,Effect_type
216251541,22678620,study_37,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ngeanges ,1,0.00002 ,SE,,0.7616 ,1.0000 ,Occupancy estimate,,2.4,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Babelmokang ,0.9167,0.0767 ,SD,,0.7616 ,1.0000 ,Posterior mean,,2.5,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ngchus ,0.8553,0.1038 ,SD,,0.6548 ,1.0000 ,Posterior mean,,0.67,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ngeremdiu ,0.9167,0.0767 ,SD,,0.7616 ,1.0000 ,Posterior mean,,0.17,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ulong ,0.9167,0.0767 ,SD,,0.7616 ,1.0000 ,Posterior mean,,3.8,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ioulomokang ,0.9167,0.0767 ,SD,,0.7616 ,1.0000 ,Posterior mean,,1,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Bailechesengel ,0.5192,0.1442 ,SD,,0.2424 ,0.7961 ,Posterior mean,,5,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Cheleu ,0.6921,0.1358 ,SD,,0.4278 ,0.9418 ,Posterior mean,,2.33,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Dmasech ,0.6921,0.1358 ,SD,,0.4278 ,0.9418 ,Posterior mean,,2.71,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Lilblau ,0.6058,0.1422 ,SD,,0.3299 ,0.8743 ,Posterior mean,,1.71,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
216251541,22678620,study_39,Megapodius laperouse,Micronesian Scrubfowl,Near Threatened,N/A,"Rattus, Rattus rattus","Radley, P.M., Davis, R.A. and Doherty, T.S., 2021. Impacts of invasive rats and tourism on a threatened island bird: the Palau Micronesian Scrubfowl. Bird Conservation International, 31(2), pp.206-218.",N/A,Spatial,,"Rattus rattus, Rattus norvegicus, Rattus exulans",1,Palau,7.515,134.5825,,,Ngeanges ,0.9167,0.0767 ,SD,,0.7616 ,1.0000 ,Posterior mean,,2.4,,,,Birds per station (BPS),Abundance,Negative,,,,,"Table 1,3",,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1983,,3,,,,,288,Number of rats caught post control,Sample size is trap nights,0.46,,,104,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1984,,1,,,,,268,Number of rats caught post control,Sample size is trap nights,0.72,,,100,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1985,,1,,,,,298,Number of rats caught post control,Sample size is trap nights,0.23,,,100,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1986,,4,,,,,277,Number of rats caught post control,Sample size is trap nights,0.7,,,100,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1983,,16,,,,,271,Number of rats caught pre control,Sample size is trap nights,0.46,,,104,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1984,,19,,,,,273,Number of rats caught pre control,Sample size is trap nights,0.72,,,100,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1985,,4,,,,,290,Number of rats caught pre control,Sample size is trap nights,0.23,,,100,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
132619647,22698020,study_42,Pterodroma phaeopygia,Galapagos Petrel,Critically Endangered,N/A,"Rattus rattus, Rattus norvegicus","Cruz, J.B. and Cruz, F., 1987. Conservation of the dark-rumped petrel Pterodroma phaeopygia in the Galapagos Islands, Ecuador. Biological Conservation, 42(4), pp.303-311.","Cruz, J.B. and Cruz, F., 1996. Conservation of the dark-rumped petrel Pterodroma phaeopygia of the Galápagos Islands, 1982–1991. Bird Conservation International, 6(1), pp.23-32.",Temporal,,Rattus rattus,,Floreana Island,-1.3083,-90.4314,,1986,,4,,,,,294,Number of rats caught pre control,Sample size is trap nights,0.7,,,100,% fledglings from eggs laid,Reproduction,Negative,Sample size is number of eggs laid,,,,"Table 1,2",Number of nests lost to predation excluded since predation by cats and rats were merged,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1993,,0,,,,,,Capture rate,,18.2,,,,Incubation success,Reproduction,Negative,,,22,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1994,,0.1,,,,,,Capture rate,,30.8,,,,Incubation success,Reproduction,Negative,,,26,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1995,,2.2,,,,,,Capture rate,,28.1,,,,Incubation success,Reproduction,Negative,,,32,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1996,,6.4,,,,,,Capture rate,,29.5,,,,Incubation success,Reproduction,Negative,,,44,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1997,,2.4,,,,,,Capture rate,,26.1,,,,Incubation success,Reproduction,Negative,,,46,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1998,,0.4,,,,,,Capture rate,,33.3,,,,Incubation success,Reproduction,Negative,,,42,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1999,,0.1,,,,,,Capture rate,,68,,,,Incubation success,Reproduction,Negative,,,25,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_45,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,2000,,0.05,,,,,,Capture rate,"""<0.1""",51.3,,,,Incubation success,Reproduction,Negative,,,39,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1993,,0,,,,,,Capture rate,,0.26,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,22,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1994,,0.1,,,,,,Capture rate,,0.3,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,26,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1995,,2.2,,,,,,Capture rate,,0.37,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,32,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1996,,6.4,,,,,,Capture rate,,0.74,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,44,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1997,,2.4,,,,,,Capture rate,,0.74,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,46,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1998,,0.4,,,,,,Capture rate,,1,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,42,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,1999,,0.1,,,,,,Capture rate,,1.08,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,25,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
126893184,62290750,study_46,Charadrius obscurus,Southern Red-breasted Plover,Critically Endangered,N/A,Rattus,"Wills, D.E., 2003. Impact of management on the breeding success of the northern New Zealand Dotterel (Charadrius obscurus aquilonius) on Matakana Island, Bay of Plenty. Notornis, 50, pp.1-10.",N/A,Temporal,,Rattus norvegicus,,Matakana Island,-37.5832,176.0428,,2000,,0.05,,,,,,Capture rate,"""<0.1""",1.06,,,,Mean number of chicks fledged per breeding pair,Reproduction,Negative,,,39,,"Table 2,4",Excluded Table 3 due to missing data,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.02281,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.85714,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.04518,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.76061,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.02997,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.65295,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.02529,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.62189,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.04284,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.32169,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.06155,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.33204,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.05804,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.61154,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
156237250,103730380,study_47,Callaeas cinereus,South Island Kokako,Critically Endangered,N/A,Rattus rattus,"Innes, J., Hay, R., Flux, I., Bradfield, P., Speed, H. and Jansen, P., 1999. Successful recovery of North Island kokako Callaeas cinerea wilsoni populations, by adaptive management. Biological conservation, 87(2), pp.201-214.",N/A,Spatiotemporal,,Rattus rattus,,"Mapara, Rotoehu and Kaharoa",-38.535,175.238,,Unknown,Unknown,0.24518,,,,,,Rat abundance,I added % to the number assuming it’s the same data as % tunnels with footprints,0.27407,,,,Percent pairs fledging young,Reproduction,Negative,,,,,Figure 5c,Maybe exclude: Figure 5c should be the same as Figure 3 vs Figure 5a but possibly data organised differently?,Correlation
