assessmentId,internalTaxonId,scientificName,Common_name,Synonyms_or_previous_lump,Rodent_attributed_IUCN,redlistCategory,Deforestation_logging,Development,Mining,Farming_and_other_habitat_loss,Human_presence,Human_hunting_harvesting,Human_foraging,Domestic_grazing,Ending_domestic_grazing,Fire_burning,Garbage_plastic,Artificial_light,Collision,Fishing_bycatch_collision,Fishing_prey_loss,Toxins_pesticides_pollution_oil_spills_radioactive_exposure_heavy_metals,Pollinator_loss,Tree_dieback,Global_warming,Landslides,Volcano,Flood,Ocean_swell_tsunami,Prey_base_currents_temp_weather,Weather_extreme_unfavourable_sea_temp_cyclone,Pig_introduced,Cat_introduced,Mongoose_introduced,Opposum_introduced,Coati_introduced,Civets_introduced,Ferret_introduced,Raccoon_introduced,Mink_introduced,Foxes_introduced,Gennet_introduced,Stoat_introduced,Weasel_introduced,Mustelid_family_introduced,Hedgehog_introduced,Barbary_ground_squirrels_introduced,Dog_domestic,Barn_owl_introduced,Brown_tree_snake_introduced,Monitor_lizard_introduced,Crab_eating_macaques_introduced,Green_monkey_introduced,Mona_Monkey_introduced,Cattle_introduced,Mouflon_introduced,Rabbits_introduced,Donkey_horse_introduced,Sheep_introduced,Guinea_pigs_introduced,Goats_introduced,Horses_introduced,Herbivores_introduced_other_or_unspecified,Brushtail_possum_introduced,Deer_introduced,Egret_introduced,Plants_introduced,Fish_introduced,Insects_invertebrates_introduced,Reptile_introduced,Hybridization,Bird_other_introduced,Myna_introduced,Seal_native_habitat_effects,Tortoise_native,Insects_native,Reptile_native,Competition_native_mammal,Predation_native_mammal,Competition_native_bird,Predation_native_bird,Disease,Algal_bloom,Parasites,Primary_causes,Rodent_primary,Rodent_only_primary
132620783,22698030,Pterodroma externa,Juan Fernandez Petrel,,"Rattus norvegicus, Rattus, Mus musculus",Vulnerable,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats, goats, dogs",1,0
132621225,22698035,Pterodroma baraui,Barau's Petrel,,Rattus,Endangered,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cats,0,0
132622973,22698062,Pterodroma madeira,Zino's Petrel,,Rattus rattus,Endangered,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132624115,22698088,Pterodroma cahow,Bermuda Petrel,,Rattus,Endangered,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Rats, dogs, pigs, cats, human hunting",1,0
132624510,22698092,Pterodroma hasitata,Black-capped Petrel,,Rattus,Endangered,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132625182,22698097,Pterodroma caribbaea,Jamaican Petrel,,Rattus,Critically Endangered,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, mongoose",1,0
132628433,22698136,Bulweria fallax,Jouanin's Petrel,,Rattus,Near Threatened,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132628887,22698140,Procellaria aequinoctialis,White-chinned Petrel,,Rattus rattus,Vulnerable,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132629374,22698150,Procellaria parkinsoni,Black Petrel,,"Rattus exulans, Rattus rattus",Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132629809,22698155,Procellaria westlandica,Westland Petrel,,Rattus,Endangered,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
132630766,22698172,Calonectris leucomelas,Streaked Shearwater,,"Rattus rattus, Rattus norvegicus",Near Threatened,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats",1,0
132633266,22698195,Ardenna creatopus,Pink-footed Shearwater,Puffinus creatopus,"Rattus rattus, Rattus norvegicus",Vulnerable,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132637221,22698230,Puffinus yelkouan,Yelkouan Shearwater,,Rattus rattus,Vulnerable,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, fishing-bycatch, cats",1,0
132638930,22698272,Puffinus bannermani,Bannerman's Shearwater,,Rattus rattus,Endangered,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132639135,22698277,Puffinus heinrothi,Heinroth's Shearwater,,Rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats, dogs",1,0
132640680,22698305,Diomedea exulans,Wandering Albatross,,Mus musculus,Vulnerable,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132643073,22698365,Phoebastria immutabilis,Laysan Albatross,Diomedea immutabilis,Mus musculus,Near Threatened,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Human hunting, fishing-bycatch",0,0
132644834,22698398,Thalassarche chrysostoma,Grey-headed Albatross,Diomedea chrysostoma,Mus musculus,Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132645225,22698425,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,,Mus musculus,Endangered,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132645596,22698431,Phoebetria fusca,Sooty Albatross,,"Rattus, Mus musculus",Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fishing-bycatch,0,0
132647449,22698448,Phoebetria palpebrata,Light-mantled Albatross,,"Rattus, Mus musculus",Near Threatened,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132649758,22698471,Nesofregetta fuliginosa,Polynesian Storm-petrel,,"Rattus exulans, Rattus rattus",Endangered,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats",1,0
132651372,22698520,Hydrobates monorhis,Swinhoe’s Storm-petrel,Oceanodroma monorhis,Rattus norvegicus,Near Threatened,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Rats,1,1
132652969,22698548,Hydrobates matsudairae,Matsudaira's Storm-petrel,Oceanodroma matsudairae,Rattus rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132653646,22698562,Hydrobates homochroa,Ashy Storm-petrel,Oceanodroma homochroa,"Rattus rattus, Mus musculus",Endangered,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Predation native bird,0,0
132655668,22728011,Pterodroma feae,Cape Verde Petrel,,Rattus,Near Threatened,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cats,0,0
132657527,22728364,Diomedea dabbenena,Tristan Albatross,Diomedea chionoptera,"Rattus, Mus musculus",Critically Endangered,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
132658315,22728432,Puffinus mauretanicus,Balearic Shearwater,,"Rattus rattus, Rattus norvegicus",Critically Endangered,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fishing-bycatch,0,0
132659355,22728442,Pterodroma atrata,Henderson Petrel,,Rattus exulans,Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132659355,22728442,Pterodroma atrata,Henderson Petrel,,Rattus exulans,Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132659638,22728808,Fregetta maoriana,New Zealand Storm-petrel,"Oceanites maorianus, Pealeornis maoriana",Rattus exulans,Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
132673655,62101215,Synthliboramphus hypoleucus,Guadalupe Murrelet,,Rattus rattus,Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats",1,0
133546087,22696756,Nannopterum harrisi,Flightless Cormorant,Phalacrocorax harrisi,Rattus,Vulnerable,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
133556928,22696840,Leucocarbo campbelli,Campbell Island Shag,Phalacrocorax campbelli,Rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
149519891,22683487,Todiramphus godeffroyi,Marquesas Kingfisher,"Halcyon godeffroyi, Todirhamphus godeffroyi","Rattus exulans, Rattus rattus",Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Introduced herbivores,0,0
149571193,22714802,Acrocephalus aequinoctialis,Kiritimati Reed-warbler,,"Rattus, Rattus rattus",Endangered,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
152189168,22712086,Tachycineta euchrysea,Golden Swallow,Kalochelidon euchrysea,Rattus,Vulnerable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Habitat loss,0,0
152667776,22715535,Cincloramphus llaneae,Bougainville Thicketbird,"Cichlornis llaneae, Megalurulus llaneae",Rattus,Near Threatened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
152668395,22715529,Cincloramphus grosvenori,New Britain Thicketbird,Megalurulus grosvenori,Rattus,Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
152684668,22697997,Pterodroma longirostris,Stejneger's Petrel,,"Rattus norvegicus, Mus musculus",Vulnerable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, cats",1,0
152715347,22698084,Pterodroma incerta,Atlantic Petrel,Procellaria incerta,"Rattus, Mus musculus",Endangered,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Mice,1,1
152723568,132467692,Puffinus newelli,Newell's Shearwater,,"Rattus exulans, Rattus rattus, Rattus norvegicus, Mus musculus",Critically Endangered,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, mice, cats, owls",1,0
152723568,132467692,Puffinus newelli,Newell's Shearwater,,"Rattus exulans, Rattus rattus, Rattus norvegicus, Mus musculus",Endangered,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, mice, cats, owls",1,0
153774712,22720863,Melamprosops phaeosoma,Poo-uli,,Rattus,Extinct,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown,0,0
154065622,22685448,Alexandrinus eques,Echo Parakeet,"Psittacula echo, Psittacula eques",Rattus rattus,Vulnerable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Habitat loss,0,0
154440143,22698209,Ardenna grisea,Sooty Shearwater,Puffinus griseus,"Rattus rattus, Rattus norvegicus",Near Threatened,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fishing-bycatch,0,0
154471605,22735588,Acrocephalus longirostris,Moorea Reed-warbler,,Rattus,Critically Endangered,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
154611660,22679770,Dendrocygna arborea,West Indian Whistling-duck,,Rattus,Near Threatened,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, mongoose, raccoons, cats, dogs, habitat loss, human hunting",0,0
155188651,155187257,Pelecanoides whenuahouensis,Whenua Hou Diving-petrel,Pelecanoides georgicus,"Rattus exulans, Rattus norvegicus",Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Unknown,0,0
155462058,22707192,Pomarea whitneyi,Fatu Hiva Monarch,,Rattus rattus,Critically Endangered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rats,1,1
155469189,22698188,Ardenna carneipes,Flesh-footed Shearwater,Puffinus carneipes,"Rattus rattus, Rattus norvegicus",Near Threatened,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
155620380,22694607,Sterna striata,White-fronted Tern,,Rattus,Near Threatened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Rats, cats, hedgehogs, stoats",1,0
156237250,103730380,Callaeas cinereus,South Island Kokako,Callaeas wilsoni,Rattus rattus,Critically Endangered,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, possums, stoats, habitat loss",1,0
156512185,22684689,Charmosyna diadema,New Caledonian Lorikeet,,Rattus,Critically Endangered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown,0,0
156621538,22683479,Todiramphus tutus,Chattering Kingfisher,Todirhamphus tuta tuta,Rattus,Near Threatened,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Habitat loss,0,0
156666402,22692211,Rhynochetos jubatus,Kagu,,Rattus,Endangered,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dogs,0,0
156841404,22691890,Didunculus strigirostris,Tooth-billed Pigeon,,"Rattus exulans, Rattus rattus",Critically Endangered,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Human hunting,0,0
157471309,103734824,Petroica multicolor,Norfolk Island Robin,,Rattus rattus,Endangered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rats, habitat loss",1,0
157473406,22732931,Pomarea mira,Ua Pou Monarch,,Rattus rattus,Critically Endangered,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0
